"","GSM1030156","GSM1030157","GSM1030158","GSM1030159","GSM1030160","GSM1030162","GSM1030163","GSM1030164","GSM1030165","GSM1030167","GSM1030168","GSM1030169","GSM1030170","GSM1030171","GSM1030172","GSM1030173","GSM1030174","GSM1030175","GSM1030176","GSM1030177","GSM1030178","GSM1030179","GSM1030180","GSM1030181","GSM1030182","GSM1030183","GSM1030185","GSM1030186","GSM1030187","GSM1030188","GSM1030189","GSM1030190","GSM1030191","GSM1030195","GSM1030196","GSM1030197","GSM1030199","GSM1030200","GSM1030201","GSM1030202","GSM1030203","GSM1030204","GSM1030205","GSM1030206","GSM1030207","GSM1030208","GSM1030209","GSM1030210","GSM1030211","GSM1030212","GSM1030213","GSM1030214","GSM1030215","GSM1030216","GSM1030217","GSM1030218","GSM1030219","GSM1030220","GSM1030221","GSM1030223","GSM1030224","GSM1030225","GSM1030226","GSM1030227"
"ATM_DN.V1_DN",-0.868344353623683,0.84844863162741,0.73200498059472,0.29945808048304,0.421597139447708,-0.521979808936987,-0.897452089269262,0.626579697328102,0.10362584859609,-2.03690180671133,2.47412756332057,-0.209235194982341,1.06432838478241,-1.57546372684876,-0.0866183049898932,-0.567885977390007,-1.03401158355332,-0.412957907162922,-0.485396588093875,0.595708530221681,-1.12615627783558,-1.7089982647673,-0.451780126872038,0.198682264627763,-0.802110699884433,-1.18220665050341,-0.406789051570473,1.18006154549973,-0.0502465160705944,1.65714018996682,1.50598156288542,-0.281542592184297,-1.33432866377352,0.777147210122253,1.63212450166168,-0.686136063225078,0.785954803940645,-0.0344638849262635,-0.721745582672199,0.748451895474668,-1.32254111070105,0.41610230852194,-1.46751537736245,1.55877981743224,1.37023782401895,-0.446531693104716,1.18131664057195,0.304242554496032,-1.0635768263628,-0.104876129444358,0.117309342649608,1.02178878732521,-0.319871799064179,1.73292694378803,0.485297458162772,0.566814687598001,0.214458394173408,-1.6068397705117,0.0102617712296085,0.557819750444574,-1.57314407470188,0.78312491330685,-0.873227565614271,0.288972038415122
"ATM_DN.V1_UP",-0.540500559039082,0.109441607192346,-0.457949586079675,-1.01392180590462,1.24751025124028,0.112661336052347,-0.706987034584525,1.43830010059414,-0.591953950202134,-0.167961812277546,3.40970626089276,-0.697062079563603,0.699122084624701,-1.56058464246808,-0.0392770104436848,0.00191072754452835,-0.17509670936891,0.22599000606712,-0.128444148840676,-1.6184958408683,-1.39096700985538,-0.144967775809495,-1.15219304916122,-0.0381256082716007,-0.803640374251733,-0.500742985264654,-1.66325198244275,-0.458294757963499,-0.171221355633349,0.247857109755963,1.13198575866733,0.350005396884657,-0.433193457671448,0.513262262343896,-0.0567939432033817,-0.688260846811038,1.32074970772595,-1.12955707148852,-1.00405449731095,-0.636005206684565,1.45042571870404,-0.658312809788398,-1.01099848688875,0.797856448766632,0.0282305220251417,0.122615879078819,-1.08083676720174,-1.16678620961627,-0.384802734338804,0.61120014908801,-0.145150774054802,0.219155735847389,0.630249208769169,0.157183881677722,-0.0998725286445084,1.72248604624847,0.334422515156786,-1.19208445104563,1.04371118599418,2.94010394596094,-0.0280240479910171,1.48944178891596,0.731102346422435,0.649685928792613
"BCAT.100_UP.V1_DN",-0.900494779103157,0.930953121569493,-0.209781899347022,0.0387634596685572,-0.208351468679495,-1.68922822182132,0.344085081731458,-1.57508687981468,0.148889578921556,-0.525953053556113,0.870760483811914,-1.35147309478322,-0.223886744369697,-1.65961100920636,-0.38183223658461,-0.128142609080721,-1.01390973824181,0.120218915491158,2.27335108073195,-1.00656137590505,-0.721945811093884,0.270588822800621,-0.0952564726082136,-1.04996801753824,-0.332903644175414,-0.889462135169077,-1.43726911647645,0.362717706555206,-0.442540818790108,-0.692070905102611,1.60944522230703,-0.581156785087917,-0.577442256745177,-0.253696805651418,0.0920516045446231,-0.213290191346088,0.710519053737671,-0.349391577269105,1.28792819246398,-0.46204563747473,0.38334258208667,-2.05710550899594,-1.37348305371016,0.104176952757405,-0.653941792604996,0.4762605043672,-0.612474574087107,-1.14061212633907,-1.10164536116968,0.199814949797104,0.982389514925023,1.03751777858987,0.650681916862802,0.25458576717898,1.23113156539225,1.62584039998956,2.22346435223522,0.338521132614168,1.1669131096006,1.81194212056654,0.671364970250378,1.05114123918396,1.47677745073184,1.16587707046387
"BCAT.100_UP.V1_UP",1.18687735222448,1.4990152978417,-1.08242749727354,-0.0466091345645579,1.26707527146504,-0.212898165585508,-0.723231828239597,-1.17242190621447,-0.784338158386061,-0.519894853481324,-0.781910505762459,-1.48576130756054,-0.452434500425815,-0.448994451448122,-0.64535797759257,0.114407894819649,-0.285069844040396,1.71744576575588,-1.0736080444769,-1.29227775028351,-1.70817991747085,0.205661891269154,-0.600824978292187,-0.186550134802687,-1.50190401603754,-0.14712361195578,-1.39161353260893,-0.533412427698922,0.647723625338386,-0.072201989565011,0.352235128196095,0.536449408800476,0.593230764884389,-0.15203209598012,-0.26027499927522,-0.14000343440545,-1.00411982872532,-1.57444635916453,1.25563898391769,0.817192681944529,1.24261846381747,-1.81438522615898,-0.320893203975828,0.395744905722412,-0.569015910588855,1.73718143824857,-0.87366147977309,0.438003269174472,-1.0114182004898,0.461928794447865,1.40994680925169,1.73688600075469,0.607056023969724,0.585602811953996,0.256528550343212,0.443791456148107,1.4919270279504,-2.0287269055903,1.08001522936759,1.04358303447765,1.15565704842182,0.606701943494833,1.45929869356831,0.552598610324508
"BCAT_BILD_ET_AL_DN",-0.139969221144621,0.18117452739227,-2.43867911871514,-0.972207666515834,-0.412794402603574,0.138397475938363,-0.674246459929723,-0.0487688711851607,1.30446354513874,-0.279402680832052,-3.9343772001028,0.13587074820081,0.410450131287459,-1.4649679100855,-0.165860390159582,-0.415351795320846,0.390686655249375,0.834640375151801,0.216972708256965,-0.351661208013345,-0.299163707425853,1.4938325827227,1.00576687688138,0.991254332469372,-0.470471180015527,0.349113473280907,-0.0442626242426492,-0.422380399294421,0.92174731603071,0.606600781225781,0.332284948395749,1.41848008141267,1.58817170694273,-0.428547436561151,-0.0900170407723712,-1.0288464029313,1.43415574979026,-0.820567659846816,0.220680946569287,0.369423708682814,0.553128385986226,-1.03927231744961,0.227248000604927,-1.91016292503976,0.594059350155378,-0.445856216945271,-0.265341413758274,-0.00317612919055312,-0.384586942002748,0.690558315281164,-0.226267288047767,0.672315419049279,0.654483774519416,0.201806205734016,0.253584902524146,-0.233983419140331,0.868100913718463,-2.46055943812114,0.149982509332352,-0.819716838139277,1.77164465430802,0.846947512103224,0.967464666024866,-0.104026976828558
"BCAT_BILD_ET_AL_UP",0.208746850063879,0.738598081880422,-0.763259860475905,-0.166718970160935,1.40715922688364,0.506940251709094,-0.744580299329014,0.828043052986508,0.0646595401707762,0.123442428326984,2.35351178235116,-1.96344174766914,0.200210180110356,-2.51777112960013,-1.03683881391003,0.0552552319197123,0.0638629214744982,0.255756994864072,1.48607739263513,-0.657511317747063,-1.07072323739615,0.136132888478786,0.191089323418032,-0.566821457354881,-0.585579545792516,-2.08957535705214,-0.207421430617571,-2.11107703825483,-0.639539364702411,-1.09198489537019,0.817318156741076,-0.0023692624393553,-0.186924104115735,-0.511840308605722,-0.566999892297696,1.17305367152445,0.719017966843721,-2.30041950127608,-0.386423424940287,-0.756403418215698,1.12164170785772,-0.442286240919715,-0.267944796401615,1.87807348801603,-0.348853022100474,-0.157336597705336,0.245482728268205,0.0167484781052399,-0.714830465763587,0.376570044189509,0.237922666666005,0.981808339845822,0.168107021123629,0.971546902856069,-0.897006455193959,1.31108379468918,-0.319582905489917,-0.259712157903792,0.690442158462193,1.77130014877818,0.640086138815065,0.544128224795407,0.707024604508328,1.34093462944298
"BCAT_GDS748_DN",1.36043548323552,0.922794843810757,0.784016562377063,-0.568468011385769,-1.1460305397434,2.4672089380098,1.72038933950964,-1.60575508383134,1.07051286286376,0.112782370676326,-2.32519619307546,0.644800713641548,-0.580639801009418,-0.665800672759358,-1.33648303403294,-0.886090527153604,-0.253735908393109,0.9287556544069,0.216147899828641,-0.92399474898316,-0.580408752685976,-0.0595499334340718,0.387706649372514,-0.552027619070031,-1.76358930008806,-0.225899810106636,-0.41077504012492,0.168666636410886,0.202821628108463,-1.28827532983783,-0.144955936312785,0.490978336718349,1.15560199107127,0.187798026536918,0.450627493290076,-0.844448334920786,-1.52832769659854,0.149213501523277,0.123043121357345,-0.281712380908851,-0.913486124154077,0.4720298107604,1.51979385606621,-0.158975951819946,0.369329939620383,2.03841423270674,-1.24562625615202,0.469839422940735,-0.221554387034648,0.620968433874827,1.31882077390643,-1.55502100154486,0.251066995599565,-0.361117988471931,0.212848978906126,-0.450223948926198,0.625023259433192,2.7696672778767,0.074450036910327,-0.113947321836083,-0.594713704514963,-0.320140633082227,0.201701487315295,-0.581284586673056
"BCAT_GDS748_UP",1.23854479350798,1.35468169843588,0.248846362766184,1.19743826369803,1.27981334737471,0.259395224612066,-1.22435690075251,-0.102185757235843,0.443984120628406,-1.12874790438027,-2.15082154022093,-0.916263134003426,0.348266499131076,-1.3412388042209,-1.46745928857222,0.592664112800594,-0.472138522906546,0.558312022166599,-0.633073474865922,-0.989171898429915,-0.102492664934242,0.523393201487111,-0.1478881517126,0.56486453774413,-0.356834825960849,-0.391557665598117,0.0489013011564153,-0.997912668036396,-0.4258019290085,-0.498118947169112,1.44307348644786,-0.36453652563784,-0.508263683622034,0.505377227603605,0.256764817972417,-0.348384427604963,0.302975860907317,-3.41119892746514,-0.928059476263869,0.716669810734269,0.783692868426316,-1.97243212223942,0.798961740013119,0.885724206361609,-0.943104469916778,2.53355330021963,0.203779424874214,-0.356052713720507,-0.437228182234268,0.588790074101867,0.38027139391773,1.09075435832188,-0.326943067754969,1.70811177350829,0.887038067070234,-0.322260691181076,0.333297231058136,-1.50728228616338,0.450648182917387,0.18971703420238,-0.0124464891493829,0.49684999734609,0.777949241174645,0.791151558273753
"BMI1_DN.V1_DN",0.311334713867551,0.983766183998525,-0.839283429034333,0.0733112380137904,0.280408787908593,0.298980035011911,0.663292747557341,-1.22938710261685,1.49620981427615,0.342845358705658,-0.749357063139979,-0.900856318536928,-1.44369223656212,-1.94937140019937,-0.393188160446112,0.312623164597041,-0.793932838531,0.627890269571427,1.49893860909494,-0.712365507646241,-0.993677340070973,-0.352589917534848,0.492247174266715,-0.428077823819811,0.23625293833701,-1.53628708936058,-0.8859575563564,-1.5030267053236,-0.55501253338005,0.286374435553003,0.819013748221615,-1.41365856552645,-1.46857565634456,-0.221895875419385,-0.0602992886768615,-0.718883714603786,-0.788231075410759,-1.76734311474783,0.414169112996181,0.166329142504764,1.39229955465084,-0.847745840227919,0.495413571578484,0.613357146687636,-0.0235969888806027,2.12393458050691,-0.255398896044009,-1.17389136048856,-1.60059119894889,1.05205960154757,0.190770171815312,0.733524920251651,0.514489270241068,0.54618765835053,0.480042650599358,1.09101775601155,-0.1009290932456,-0.101603746112635,1.42867841129077,1.11024701125796,1.87237069747236,-0.0313822782582128,2.51631123286947,0.37539800588156
"BMI1_DN.V1_UP",0.83100252959308,0.378529698024903,-1.9058542427918,1.09988904104752,2.06018692767228,0.019203050598334,-0.966494606079616,1.31160240714067,-1.189252775541,-0.506791900154901,-0.158937510407711,-0.881658598775569,0.599681919812467,-1.80082945827967,-0.69082112665992,0.16120276652492,0.427087607121082,-0.646054936449386,0.60134723313365,-1.50150871407784,-0.551279506372053,0.73289857867681,0.416401647228013,0.453057131984911,-0.575356651290456,-1.39047828764522,0.252726111183934,-1.14139828900502,-0.793616453704741,0.379633138217199,0.764471946007698,-0.41275795482838,-0.430088461557336,0.287531570739745,0.644724998390379,0.45709424998447,1.24894432721753,-0.620078862528189,-0.450940200543746,0.327166125164508,0.988940617544761,-2.37589086938677,-0.694961601541083,1.00420202619134,-0.449004118077351,0.981153898875757,0.924481369454524,1.94214517386356,0.00213830769983539,1.26239206260696,0.717252148232109,1.44464127274785,0.0785541964681649,0.437440912560263,-1.97277425760428,0.422051294863268,0.00426448070718095,-2.73931121934137,0.10042481418866,0.767664312407588,-0.476412244514425,0.621856871738321,0.12950950218267,0.0390565793609109
"BMI1_DN_MEL18_DN.V1_DN",0.277396232857381,0.836759350624896,-0.889565798767069,-0.134875071404057,0.559332413392153,-0.17464552580941,0.00213563409672912,-1.54887587286003,0.561567308876795,0.308315001546227,-0.289356318514515,-1.18149063382563,-0.167455645495249,-1.79290672935136,-0.630483168631472,0.163567268691787,-0.654438837830852,0.785673594189297,0.630856571230462,-1.06762502108515,-0.928425071595009,0.721216089500872,-0.212176695390612,-0.469704077575547,-0.0789897627584,-1.34430929414474,-0.69624000892621,-1.58258148174494,0.0155476985736237,0.667365884526683,1.45290772478733,-0.35689547187112,-0.493290892522653,0.261912924180915,0.0376462731721137,-0.594092208260741,-0.92501762893969,-1.54450998189465,0.364387650467672,0.558852535678323,1.80503189901442,-1.25697245284227,0.336464492902378,0.452253175033689,0.0405399413942034,1.92791682236357,-0.361635388450329,-1.29858026908454,-1.47072762791026,1.08911993313176,-0.267374681723691,0.268020225379216,0.384229072449411,-0.109511807839735,-0.788536015611128,0.773799062789069,0.385706909514548,-1.58797562025074,1.76273548958374,1.83454318224183,1.72230211778552,0.499136711513633,2.99052122938877,0.421504642032813
"BMI1_DN_MEL18_DN.V1_UP",1.12828216616705,0.146942688400067,-2.53319331991134,1.08022435528648,2.25378268234816,0.0576674050703848,-0.436560701815861,1.3740708542057,-1.49861817078421,-0.801504219251836,-0.97244469858459,-0.480886794490318,0.478090371390193,-0.976861753821444,-0.265620541433101,0.0758810589767435,0.394116557165849,-0.403359847817929,0.270747535255798,-1.51385412436117,-0.114680346683374,0.860240644468425,0.292446963485306,0.879837949451897,-0.317359389979489,-0.604215092201401,0.00247076986225816,-0.528510869673777,-0.975783565976574,0.191572850838408,0.478727845760203,-0.420040868496678,-0.754449673079678,0.106138698469405,1.26257518014947,0.468949208328398,1.27817565941534,-0.317594403641396,-0.661139865411043,0.527256194159314,0.506129743681497,-2.06417329535362,-0.963823383681614,1.35774111375006,0.173922966900808,0.876931130300079,1.02197088590614,2.16241182753833,-0.153970790156698,1.1430362615589,0.678947865660909,1.52289322510934,-0.379341963694735,0.247035939423981,-2.20631012505491,0.000418134075923272,-0.0549311650779039,-2.44154699108553,-0.130345620693473,0.204956784912646,-1.00279283681388,0.432869131179929,-0.252796680549904,0.289248450924084
"BRCA1_DN.V1_DN",-1.27423413811851,-1.26457886110722,-0.369049013863839,-0.260916477680547,0.0736670818546583,-0.7180686733352,0.0553021781757365,-0.662496558873512,0.539579509176771,-0.141685478628325,3.06597163167943,-0.283297121168029,0.610658651501144,-1.57616507203172,-0.971810037715231,-0.734420716878938,-0.252557252798802,-1.13095317124748,0.00952131844980211,0.383800605419134,-0.0274788598300043,-0.770615170966465,-0.593612100167373,-0.697921367055669,0.0659387831888119,-0.630564823359063,0.102156893251859,0.286161810407497,-0.181840088104842,0.106257366568517,1.02463442745468,0.904178272426843,1.01192375926588,-0.702040793657818,-0.20582885625701,0.155571357927469,-2.20280984222978,0.981290896012572,-1.16062582222846,-0.0607589409095578,1.26280997054226,-0.384822948139124,0.37067973963621,0.0440024803005843,-0.622731855811069,0.789167900418784,-0.0803239439723246,-0.106676940973991,1.88483754513981,-0.0848887099618882,-1.10063691734932,-0.844365951292702,-0.456429681468722,-1.04610748001417,-1.33888812059309,2.65309766879525,0.145234219643684,0.326596324495016,0.136742657755794,2.12980783726851,-0.435245055354174,2.2015560858947,1.16783747747846,0.886462393014081
